Division,District,Upazila,Depth,Arsenic,Union,Village,SlNo
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Pukurdia,303
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Pukurdia,304
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Pukurdia,305
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,Pukurdia,306
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Naldoghi,307
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Naldoghi,308
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Naldoghi,309
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Naldoghi,310
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Naldoghi,311
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Naldoghi,312
Chittagong,Lakshmipur,Lakshmipur Sadar,31,10,Kushakhali,Naldoghi,313
Chittagong,Lakshmipur,Lakshmipur Sadar,28,50,Kushakhali,Naldoghi,314
Chittagong,Lakshmipur,Lakshmipur Sadar,28,10,Kushakhali,Naldoghi,315
Chittagong,Lakshmipur,Lakshmipur Sadar,28,0,Kushakhali,East Naldoghi,316
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Kushakhali,East Naldoghi,317
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Kushakhali,East Naldoghi,318
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Kushakhali,Modna,319
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Modna,320
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,321
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,322
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Modna,323
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,324
Chittagong,Lakshmipur,Lakshmipur Sadar,30,0,Kushakhali,Modna,325
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,Modna,326
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,Modna,327
Chittagong,Lakshmipur,Lakshmipur Sadar,28,10,Kushakhali,Modna,328
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Modna,329
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Modna,330
Chittagong,Lakshmipur,Lakshmipur Sadar,25,90,Kushakhali,Modna,331
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Modna,332
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Modna,333
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Modna,334
Chittagong,Lakshmipur,Lakshmipur Sadar,45,10,Kushakhali,Modna,335
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,Modna,336
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Modna,337
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Modna,338
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Modna,339
Chittagong,Lakshmipur,Lakshmipur Sadar,32,10,Kushakhali,Modna,340
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,341
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,342
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Modna,343
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Modna,344
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Modna,345
Chittagong,Lakshmipur,Lakshmipur Sadar,1160,10,Kushakhali,Pukurdia,346
Chittagong,Lakshmipur,Lakshmipur Sadar,840,0,Kushakhali,Pukurdia,347
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,Pukurdia,348
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,Pukurdia,349
Chittagong,Lakshmipur,Lakshmipur Sadar,25,40,Kushakhali,Pukurdia,350
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,351
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,Char Matua,352
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,Char Matua,353
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Kushakhali,Char Matua,354
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Char Matua,355
Chittagong,Lakshmipur,Lakshmipur Sadar,40,10,Kushakhali,Char Matua,356
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,357
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,358
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,359
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,360
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,361
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,362
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,363
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Char Matua,364
Chittagong,Lakshmipur,Lakshmipur Sadar,32,0,Kushakhali,Char Matua,365
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,366
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Char Matua,367
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Char Matua,368
Chittagong,Lakshmipur,Lakshmipur Sadar,29,50,Kushakhali,Char Matua,369
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,370
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,371
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,372
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,373
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,374
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,375
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,376
Chittagong,Lakshmipur,Lakshmipur Sadar,29,50,Kushakhali,Char Matua,377
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,378
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,379
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,380
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,381
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,382
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,383
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Char Matua,384
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Char Matua,385
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,386
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,387
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Char Matua,388
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,East Naldoghi,389
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Naldoghi,390
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,East Naldoghi,391
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Naldoghi,392
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,East Naldoghi,393
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Naldoghi,394
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,Char Matua,395
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Kushakhali,East Kallyan pur,396
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Kallyan pur,397
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Kallyan pur,398
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,East Kallyan pur,399
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Kallyan pur,400
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Kallyan pur,401
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,East Kallyan pur,402
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Kallyan pur,403
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,East Kallyan pur,404
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,East Kallyan pur,405
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,406
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,407
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,408
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,409
Chittagong,Lakshmipur,Lakshmipur Sadar,45,40,Kushakhali,West Kallyan Pur,410
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,West Kallyan Pur,411
Chittagong,Lakshmipur,Lakshmipur Sadar,75,40,Kushakhali,West Kallyan Pur,412
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,West Kallyan Pur,413
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Kushakhali,West Kallyan Pur,414
Chittagong,Lakshmipur,Lakshmipur Sadar,32,40,Kushakhali,West Kallyan Pur,415
Chittagong,Lakshmipur,Lakshmipur Sadar,28,50,Kushakhali,West Kallyan Pur,416
Chittagong,Lakshmipur,Lakshmipur Sadar,25,40,Kushakhali,West Kallyan Pur,417
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,West Kallyan Pur,418
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,West Kallyan Pur,419
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,West Kallyan Pur,420
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,West Kallyan Pur,421
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,West Kallyan Pur,422
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,423
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,424
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,Modna,425
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,426
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,Modna,427
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Modna,428
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,West Kallyan Pur,429
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,West Kallyan Pur,430
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,431
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,432
Chittagong,Lakshmipur,Lakshmipur Sadar,45,10,Kushakhali,West Kallyan Pur,433
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,434
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,West Kallyan Pur,435
Chittagong,Lakshmipur,Lakshmipur Sadar,26,60,Kushakhali,West Kallyan Pur,436
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,437
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,West Kallyan Pur,438
Chittagong,Lakshmipur,Lakshmipur Sadar,39,10,Kushakhali,West Kallyan Pur,439
Chittagong,Lakshmipur,Lakshmipur Sadar,30,50,Kushakhali,West Kallyan Pur,440
Chittagong,Lakshmipur,Lakshmipur Sadar,32,10,Kushakhali,West Kallyan Pur,441
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,442
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,443
Chittagong,Lakshmipur,Lakshmipur Sadar,26,60,Kushakhali,West Kallyan Pur,444
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,445
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,West Kallyan Pur,446
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,West Kallyan Pur,447
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,West Kallyan Pur,448
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,West Kallyan Pur,449
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,450
Chittagong,Lakshmipur,Lakshmipur Sadar,27,400,Kushakhali,West Kallyan Pur,451
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,452
Chittagong,Lakshmipur,Lakshmipur Sadar,25,400,Kushakhali,West Kallyan Pur,453
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,West Kallyan Pur,454
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,455
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,456
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,457
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,458
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,459
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,West Kallyan Pur,460
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,461
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,West Kallyan Pur,462
Chittagong,Lakshmipur,Lakshmipur Sadar,52,60,Kushakhali,West Kallyan Pur,463
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,464
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,465
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,West Kallyan Pur,466
Chittagong,Lakshmipur,Lakshmipur Sadar,28,10,Kushakhali,West Kallyan Pur,467
Chittagong,Lakshmipur,Lakshmipur Sadar,26,60,Kushakhali,West Kallyan Pur,468
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,469
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,West Kallyan Pur,470
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,471
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,West Kallyan Pur,472
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Kushakhali,West Kallyan Pur,473
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,474
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,475
Chittagong,Lakshmipur,Lakshmipur Sadar,35,50,Kushakhali,West Kallyan Pur,476
Chittagong,Lakshmipur,Lakshmipur Sadar,38,50,Kushakhali,West Kallyan Pur,477
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,478
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,479
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Kushakhali,West Kallyan Pur,480
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,481
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,482
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,West Kallyan Pur,483
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,West Kallyan Pur,484
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,West Kallyan Pur,485
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,486
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,487
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,488
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,489
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,490
Chittagong,Lakshmipur,Lakshmipur Sadar,40,10,Kushakhali,West Kallyan Pur,491
Chittagong,Lakshmipur,Lakshmipur Sadar,40,10,Kushakhali,West Kallyan Pur,492
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,West Kallyan Pur,493
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,West Kallyan Pur,494
Chittagong,Lakshmipur,Lakshmipur Sadar,28,0,Kushakhali,West Kallyan Pur,495
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,496
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,West Kallyan Pur,497
Chittagong,Lakshmipur,Lakshmipur Sadar,32,0,Kushakhali,West Kallyan Pur,498
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,499
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,West Kallyan Pur,500
Chittagong,Lakshmipur,Lakshmipur Sadar,35,10,Kushakhali,West Kallyan Pur,501
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,Gorar Bag,502
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,Gorar Bag,503
Chittagong,Lakshmipur,Lakshmipur Sadar,27,0,Kushakhali,Gorar Bag,504
Chittagong,Lakshmipur,Lakshmipur Sadar,27,0,Kushakhali,Gorar Bag,505
Chittagong,Lakshmipur,Lakshmipur Sadar,28,0,Kushakhali,Gorar Bag,506
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Gorar Bag,507
Chittagong,Lakshmipur,Lakshmipur Sadar,25,40,Kushakhali,Gorar Bag,508
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,509
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,510
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,511
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,512
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,Gorar Bag,513
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,Gorar Bag,514
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Kushakhali,Gorar Bag,515
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Kushakhali,Gorar Bag,516
Chittagong,Lakshmipur,Lakshmipur Sadar,36,10,Kushakhali,Gorar Bag,517
Chittagong,Lakshmipur,Lakshmipur Sadar,35,0,Kushakhali,Gorar Bag,518
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,519
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,520
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,521
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Kushakhali,Gorar Bag,522
Chittagong,Lakshmipur,Lakshmipur Sadar,36,0,Kushakhali,Gorar Bag,523
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,524
Chittagong,Lakshmipur,Lakshmipur Sadar,990,0,Kushakhali,Gorar Bag,525
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,526
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,527
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,528
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Gorar Bag,529
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,530
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Gorar Bag,531
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,532
Chittagong,Lakshmipur,Lakshmipur Sadar,28,50,Kushakhali,Gorar Bag,533
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Gorar Bag,534
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,535
Chittagong,Lakshmipur,Lakshmipur Sadar,25,20,Kushakhali,Gorar Bag,536
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,537
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,538
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,539
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,Gorar Bag,540
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Middle Gorar Bag,541
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Gorar Bag,542
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,543
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,544
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Gorar Bag,545
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Kushakhali,Gorar Bag,546
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,547
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,548
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,549
Chittagong,Lakshmipur,Lakshmipur Sadar,26,60,Kushakhali,Gorar Bag,550
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Kushakhali,Gorar Bag,551
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Kushakhali,Gorar Bag,552
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,553
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Kushakhali,Gorar Bag,554
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,555
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Kushakhali,Gorar Bag,556
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,557
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,558
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,559
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,560
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,561
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Gorar Bag,562
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Gorar Bag,563
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Kushakhali,Gorar Bag,564
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,565
Chittagong,Lakshmipur,Lakshmipur Sadar,35,10,Kushakhali,Gorar Bag,566
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,567
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Gorar Bag,568
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Chiladi,569
Chittagong,Lakshmipur,Lakshmipur Sadar,35,10,Kushakhali,Chiladi,570
Chittagong,Lakshmipur,Lakshmipur Sadar,25,30,Kushakhali,Chiladi,571
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Chiladi,572
Chittagong,Lakshmipur,Lakshmipur Sadar,35,10,Kushakhali,Chiladi,573
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Chiladi,574
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Chiladi,575
Chittagong,Lakshmipur,Lakshmipur Sadar,680,0,Kushakhali,Chiladi,576
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,Chiladi,577
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Kushakhali,Chiladi,578
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Kushakhali,Chiladi,579
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Chiladi,580
Chittagong,Lakshmipur,Lakshmipur Sadar,28,50,Kushakhali,Chiladi,581
Chittagong,Lakshmipur,Lakshmipur Sadar,25,30,Kushakhali,Chiladi,582
Chittagong,Lakshmipur,Lakshmipur Sadar,35,0,Kushakhali,Chiladi,583
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Chiladi,584
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Kushakhali,Chiladi,585
Chittagong,Lakshmipur,Lakshmipur Sadar,75,450,Uttar Hamchadi,Middle Hamchhadi,586
Chittagong,Lakshmipur,Lakshmipur Sadar,45,300,Uttar Hamchadi,Middle Hamchhadi,587
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Hamchadi,Middle Hamchhadi,588
Chittagong,Lakshmipur,Lakshmipur Sadar,60,150,Uttar Hamchadi,Middle Hamchhadi,589
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Hamchadi,Middle Hamchhadi,590
Chittagong,Lakshmipur,Lakshmipur Sadar,42,600,Uttar Hamchadi,Middle Hamchhadi,591
Chittagong,Lakshmipur,Lakshmipur Sadar,40,550,Uttar Hamchadi,Middle Hamchhadi,592
Chittagong,Lakshmipur,Lakshmipur Sadar,45,150,Uttar Hamchadi,Middle Hamchhadi,593
Chittagong,Lakshmipur,Lakshmipur Sadar,60,650,Uttar Hamchadi,Middle Hamchhadi,594
Chittagong,Lakshmipur,Lakshmipur Sadar,775,0,Uttar Hamchadi,Middle Hamchhadi,595
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Uttar Hamchadi,Middle Hamchhadi,596
Chittagong,Lakshmipur,Lakshmipur Sadar,45,350,Uttar Hamchadi,Middle Hamchhadi,597
Chittagong,Lakshmipur,Lakshmipur Sadar,850,10,Uttar Hamchadi,Middle Hamchhadi,598
