id,Division,District,Upazila,Union,Mouza,Depth,Arsenic,lon,lat
22190291,Barisal,Barguna,Betagi,Bura Mazumdar,Balaibania,274,0,90.1175,22.295
22190292,Barisal,Barguna,Betagi,Bura Mazumdar,Balaibania,276,0,90.11639,22.29778
22190042,Barisal,Patuakhali,Mirzaganj,Karabunia,Gazipura,269,0,90.15472,22.30778
22170012,Barisal,Barguna,Bamna,Bukabunia,Latabaria,241,0,90.05306,22.30556
22170093,Barisal,Barguna,Bamna,Bukabunia,Latabaria,304,0,90.04806,22.3075
22170021,Barisal,Barguna,Bamna,Bamna,Charakhali,265,0,90.08056,22.305
22170022,Barisal,Barguna,Bamna,Bamna,Charakhali,261,0,90.07944,22.30417
22170008,Barisal,Barguna,Bamna,Bukabunia,Kalayea,257,0,90.05056,22.29139
22170009,Barisal,Barguna,Bamna,Bukabunia,Kalayea,258,0,90.0525,22.29972
22170088,Barisal,Barguna,Bamna,Bukabunia,Kalayea,267,0,90.05083,22.29278
22170224,Barisal,Barguna,Bamna,Bukabunia,Kalayea,275,0,90.05528,22.30417
22170004,Barisal,Barguna,Bamna,Bamna,Nijamtali,271,0,90.06389,22.30194
22170025,Barisal,Barguna,Bamna,Bamna,Nijamtali,265,0,90.06278,22.29444
22170026,Barisal,Barguna,Bamna,Bamna,Nijamtali,276,0,90.06417,22.29667
22170181,Barisal,Barguna,Bamna,Bamna,Nijamtali,279,0,90.06667,22.29833
22170182,Barisal,Barguna,Bamna,Bamna,Nijamtali,264,0,90.06917,22.29611
22170206,Barisal,Barguna,Bamna,Bamna,Nijamtali,272,0,90.065,22.29528
22170191,Barisal,Barguna,Bamna,Bukabunia,Bara Taleshwar,249,0,90.04028,22.30139
22190111,Barisal,Barguna,Betagi,Kazirabad,Chandkhali,272,0,90.14056,22.29639
22190205,Barisal,Barguna,Betagi,Kazirabad,Chandkhali,281,0,90.14139,22.29194
21270006,Barisal,Patuakhali,Dashmina,Dashmina,Lakshmipur,298,0,90.55639,22.28417
21270007,Barisal,Patuakhali,Dashmina,Dashmina,Lakshmipur,302,0,90.55528,22.28306
21270009,Barisal,Patuakhali,Dashmina,Dashmina,Lakshmipur,280,0,90.55861,22.28333
21270010,Barisal,Patuakhali,Dashmina,Dashmina,Lakshmipur,288,0,90.55861,22.28472
21170008,Barisal,Barguna,Bamna,Bamna,Amtali,260,0,90.085,22.29528
21170011,Barisal,Barguna,Bamna,Bamna,Amtali,267,0,90.07778,22.29972
21170012,Barisal,Barguna,Bamna,Bamna,Amtali,272,0,90.0825,22.29917
22170016,Barisal,Barguna,Bamna,Bamna,Amtali,317,0,90.07972,22.29167
22170024,Barisal,Barguna,Bamna,Bamna,Amtali,271,0,90.075,22.29861
22170087,Barisal,Barguna,Bamna,Bamna,Amtali,276,0,90.07917,22.29333
22170124,Barisal,Barguna,Bamna,Bamna,Amtali,271,0,90.07917,22.29
22170160,Barisal,Barguna,Bamna,Bamna,Amtali,280,0,90.0725,22.28472
22170183,Barisal,Barguna,Bamna,Bamna,Amtali,262,0,90.07556,22.29417
22170207,Barisal,Barguna,Bamna,Bamna,Amtali,277,0,90.07889,22.29083
22190203,Barisal,Barguna,Betagi,Kazirabad,Kalikabari,278,0,90.12611,22.29056
22170029,Barisal,Barguna,Bamna,Ramna,Ghopkhali,270,0,90.06417,22.28667
22170034,Barisal,Barguna,Bamna,Ramna,Ghopkhali,274,0,90.06667,22.28333
22170037,Barisal,Barguna,Bamna,Ramna,Ghopkhali,280,0,90.05944,22.285
22170040,Barisal,Barguna,Bamna,Ramna,Ghopkhali,277,0,90.06972,22.28
22170157,Barisal,Barguna,Bamna,Ramna,Ghopkhali,273,0,90.06583,22.28083
22170210,Barisal,Barguna,Bamna,Ramna,Ghopkhali,271,0,90.06306,22.28611
22170211,Barisal,Barguna,Bamna,Ramna,Ghopkhali,277,0,90.07083,22.27944
22190044,Barisal,Barguna,Betagi,Kazirabad,Kazirabad,268,0,90.13833,22.28139
22190059,Barisal,Barguna,Betagi,Kazirabad,Kazirabad,271,0,90.12222,22.28194
22190204,Barisal,Barguna,Betagi,Kazirabad,Kazirabad,277,0,90.135,22.29083
22190206,Barisal,Barguna,Betagi,Kazirabad,Kazirabad,275,0,90.12556,22.265
22190207,Barisal,Barguna,Betagi,Kazirabad,Kazirabad,279,0,90.12028,22.26028
22190231,Barisal,Barguna,Betagi,Kazirabad,Kazirabad,275,0,90.13389,22.28472
22190308,Barisal,Barguna,Betagi,Kazirabad,Kazirabad,278,0,90.13194,22.26861
21270001,Barisal,Patuakhali,Dashmina,Dashmina,Dashmina,300,0,90.56639,22.28056
21270002,Barisal,Patuakhali,Dashmina,Dashmina,Dashmina,291,0,90.56028,22.27833
21270003,Barisal,Patuakhali,Dashmina,Dashmina,Dashmina,293,0,90.57444,22.28056
21270004,Barisal,Patuakhali,Dashmina,Dashmina,Dashmina,286,0,90.56528,22.285
21270005,Barisal,Patuakhali,Dashmina,Dashmina,Dashmina,288,0,90.57,22.29028
21270008,Barisal,Patuakhali,Dashmina,Dashmina,Dashmina,298,0,90.57028,22.27556
22170209,Barisal,Barguna,Bamna,Bamna,Ruhita,267,0,90.08778,22.28472
22170005,Barisal,Barguna,Bamna,Bukabunia,Joynagar,262,0,90.04083,22.28417
22170006,Barisal,Barguna,Bamna,Bukabunia,Joynagar,274,0,90.03944,22.28389
22170042,Barisal,Barguna,Bamna,Bukabunia,Joynagar,271,0,90.04083,22.285
22170049,Barisal,Barguna,Bamna,Bukabunia,Joynagar,258,0,90.03917,22.28306
22170225,Barisal,Barguna,Bamna,Bukabunia,Joynagar,280,0,90.04056,22.28944
22170226,Barisal,Barguna,Bamna,Bukabunia,Joynagar,271,0,90.04222,22.28222
22170039,Barisal,Barguna,Bamna,Ramna,Balaibunia,277,0,90.04361,22.27833
22170149,Barisal,Barguna,Bamna,Ramna,Balaibunia,280,0,90.04833,22.27611
22170151,Barisal,Barguna,Bamna,Ramna,Balaibunia,275,0,90.0425,22.27667
22170154,Barisal,Barguna,Bamna,Ramna,Balaibunia,276,0,90.0575,22.27194
22170161,Barisal,Barguna,Bamna,Ramna,Balaibunia,281,0,90.05111,22.27778
22170213,Barisal,Barguna,Bamna,Ramna,Balaibunia,272,0,90.04278,22.27667
22190039,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,278,0,90.11556,22.285
22190040,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,280,0,90.11611,22.28306
22190046,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,272,0,90.09917,22.26333
22190060,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,277,0,90.11833,22.27806
22190061,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,272,0,90.11528,22.28083
22190120,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,268,0,90.11417,22.27361
22190121,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,322,0,90.11972,22.27722
22190122,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,280,0,90.12028,22.28222
22190124,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,282,0,90.09222,22.25778
22190125,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,272,0,90.10028,22.26167
22190141,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,280,0,90.10222,22.26278
22190142,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,280,0,90.09278,22.26
22190164,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,277,0,90.11167,22.2725
22190264,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,275,0,90.11722,22.27056
22190270,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,264,0,90.11778,22.2825
22190314,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,270,0,90.11833,22.28083
22190315,Barisal,Barguna,Betagi,Sarishamuri,Dakshin Kalikabari,268,0,90.11722,22.28111
22170015,Barisal,Pirojpur,Mathbaria,Tikikata,Kumirmara,271,0,90.02778,22.26222
22170091,Barisal,Pirojpur,Mathbaria,Tikikata,Kumirmara,272,0,90.02528,22.26306
22170208,Barisal,Barguna,Bamna,Bamna,Potkakhali,284,0,90.08444,22.27917
22170007,Barisal,Barguna,Bamna,Bukabunia,Chhanbunia,275,0,90.03306,22.27417
22170150,Barisal,Barguna,Bamna,Bukabunia,Chhanbunia,274,0,90.03944,22.27167
22170214,Barisal,Barguna,Bamna,Bukabunia,Chhanbunia,277,0,90.03972,22.26889
22170032,Barisal,Barguna,Bamna,Ramna,Ajoaya,275,0,90.08667,22.27278
22170080,Barisal,Barguna,Bamna,Ramna,Ajoaya,274,0,90.08194,22.26806
22170198,Barisal,Barguna,Bamna,Ramna,Ajoaya,271,0,90.07694,22.26917
22170199,Barisal,Barguna,Bamna,Ramna,Ajoaya,266,0,90.08222,22.27056
22170200,Barisal,Barguna,Bamna,Ramna,Ajoaya,266,0,90.08306,22.27028
22170038,Barisal,Barguna,Bamna,Ramna,Golaghata Karaitala,275,0,90.06611,22.265
22170156,Barisal,Barguna,Bamna,Ramna,Golaghata Karaitala,270,0,90.06583,22.27389
22170158,Barisal,Barguna,Bamna,Ramna,Golaghata Karaitala,271,0,90.06444,22.25556
22170159,Barisal,Barguna,Bamna,Ramna,Golaghata Karaitala,272,0,90.06583,22.2575
22170033,Barisal,Barguna,Bamna,Ramna,Kholpatua,274,0,90.0725,22.26472
22170081,Barisal,Barguna,Bamna,Ramna,Kholpatua,268,0,90.06972,22.2725
22170152,Barisal,Barguna,Bamna,Ramna,Kholpatua,275,0,90.07389,22.26444
22170155,Barisal,Barguna,Bamna,Ramna,Kholpatua,274,0,90.07361,22.27194
22170197,Barisal,Barguna,Bamna,Ramna,Kholpatua,273,0,90.07444,22.27194
22190109,Barisal,Barguna,Betagi,Kazirabad,Ayela Chandkhali,276,0,90.15806,22.25167
22190110,Barisal,Barguna,Betagi,Kazirabad,Ayela Chandkhali,275,0,90.15222,22.2575
22190208,Barisal,Barguna,Betagi,Kazirabad,Ayela Chandkhali,279,0,90.14806,22.26611
22190212,Barisal,Barguna,Betagi,Kazirabad,Ayela Chandkhali,331,0,90.15639,22.24917
22190309,Barisal,Barguna,Betagi,Kazirabad,Ayela Chandkhali,280,0,90.14694,22.27
22190310,Barisal,Barguna,Betagi,Kazirabad,Ayela Chandkhali,279,0,90.15,22.26056
22190313,Barisal,Barguna,Betagi,Kazirabad,Ayela Chandkhali,274,0,90.15389,22.25639
22190048,Barisal,Barguna,Betagi,Sarishamuri,Bhora,278,0,90.10806,22.24694
22190049,Barisal,Barguna,Betagi,Sarishamuri,Bhora,271,0,90.1125,22.24833
22190050,Barisal,Barguna,Betagi,Sarishamuri,Bhora,265,0,90.10361,22.24917
22190062,Barisal,Barguna,Betagi,Sarishamuri,Bhora,273,0,90.09778,22.23583
22190075,Barisal,Barguna,Betagi,Sarishamuri,Bhora,260,0,90.10639,22.24417
22190113,Barisal,Barguna,Betagi,Sarishamuri,Bhora,274,0,90.10028,22.23861
22190114,Barisal,Barguna,Betagi,Sarishamuri,Bhora,276,0,90.09361,22.25722
22190115,Barisal,Barguna,Betagi,Sarishamuri,Bhora,275,0,90.09333,22.25639
22190119,Barisal,Barguna,Betagi,Sarishamuri,Bhora,309,0,90.11139,22.26806
22190126,Barisal,Barguna,Betagi,Sarishamuri,Bhora,277,0,90.09778,22.25333
22190129,Barisal,Barguna,Betagi,Sarishamuri,Bhora,268,0,90.10556,22.25083
22190130,Barisal,Barguna,Betagi,Sarishamuri,Bhora,284,0,90.09889,22.235
22190131,Barisal,Barguna,Betagi,Sarishamuri,Bhora,266,0,90.10417,22.25139
22190132,Barisal,Barguna,Betagi,Sarishamuri,Bhora,275,0,90.11556,22.25722
22190138,Barisal,Barguna,Betagi,Sarishamuri,Bhora,265,0,90.10361,22.25056
22190140,Barisal,Barguna,Betagi,Sarishamuri,Bhora,270,0,90.10861,22.26528
22190148,Barisal,Barguna,Betagi,Sarishamuri,Bhora,273,0,90.10056,22.2425
22190165,Barisal,Barguna,Betagi,Sarishamuri,Bhora,278,0,90.10056,22.24167
22190166,Barisal,Barguna,Betagi,Sarishamuri,Bhora,278,0,90.11333,22.255
22190167,Barisal,Barguna,Betagi,Sarishamuri,Bhora,275,0,90.11667,22.24778
22190168,Barisal,Barguna,Betagi,Sarishamuri,Bhora,279,0,90.11083,22.25306
22190169,Barisal,Barguna,Betagi,Sarishamuri,Bhora,275,0,90.11194,22.26556
22190170,Barisal,Barguna,Betagi,Sarishamuri,Bhora,277,0,90.10583,22.24361
22190171,Barisal,Barguna,Betagi,Sarishamuri,Bhora,275,0,90.0925,22.25444
22190172,Barisal,Barguna,Betagi,Sarishamuri,Bhora,274,0,90.09167,22.25389
22190173,Barisal,Barguna,Betagi,Sarishamuri,Bhora,275,0,90.09472,22.25806
22190174,Barisal,Barguna,Betagi,Sarishamuri,Bhora,270,0,90.09139,22.25056
22190175,Barisal,Barguna,Betagi,Sarishamuri,Bhora,271,0,90.09278,22.25694
22190176,Barisal,Barguna,Betagi,Sarishamuri,Bhora,278,0,90.1075,22.24028
22190178,Barisal,Barguna,Betagi,Sarishamuri,Bhora,269,0,90.09278,22.25528
22190180,Barisal,Barguna,Betagi,Sarishamuri,Bhora,270,0,90.09167,22.25
22190265,Barisal,Barguna,Betagi,Sarishamuri,Bhora,266,0,90.09722,22.24944
22190043,Barisal,Barguna,Betagi,Kazirabad,Bakultali,275,0,90.14167,22.25472
22190112,Barisal,Barguna,Betagi,Kazirabad,Bakultali,276,0,90.12722,22.25639
22190211,Barisal,Barguna,Betagi,Kazirabad,Bakultali,274,0,90.15583,22.2475
22190311,Barisal,Barguna,Betagi,Kazirabad,Bakultali,274,0,90.145,22.2525
22170082,Barisal,Barguna,Bamna,Ramna,Golaghata,272,0,90.05889,22.26611
22170153,Barisal,Barguna,Bamna,Ramna,Golaghata,264,0,90.04889,22.26167
22170212,Barisal,Barguna,Bamna,Ramna,Golaghata,263,0,90.04889,22.26722
22160003,Barisal,Patuakhali,Patuakhali Sadar,Bara Bighai,Titkata,282,0,90.23028,22.22917
22160051,Barisal,Patuakhali,Patuakhali Sadar,Bara Bighai,Titkata,284,0,90.2325,22.22833
22160121,Barisal,Patuakhali,Patuakhali Sadar,Bara Bighai,Titkata,320,0,90.22694,22.23028
22170050,Barisal,Barguna,Bamna,Dauatala,Dauatala,267,0,90.0325,22.25278
22170060,Barisal,Barguna,Bamna,Dauatala,Dauatala,272,0,90.03694,22.255
22170061,Barisal,Barguna,Bamna,Dauatala,Dauatala,273,0,90.03056,22.25694
22170070,Barisal,Barguna,Bamna,Dauatala,Dauatala,272,0,90.03583,22.25583
22170071,Barisal,Barguna,Bamna,Dauatala,Dauatala,275,0,90.02833,22.25194
22170072,Barisal,Barguna,Bamna,Dauatala,Dauatala,270,0,90.025,22.24778
22170076,Barisal,Barguna,Bamna,Dauatala,Dauatala,274,0,90.02444,22.2475
22170139,Barisal,Barguna,Bamna,Dauatala,Dauatala,279,0,90.03139,22.25139
22170162,Barisal,Barguna,Bamna,Dauatala,Dauatala,271,0,90.02944,22.25194
22170168,Barisal,Barguna,Bamna,Dauatala,Dauatala,275,0,90.02556,22.25194
22170227,Barisal,Barguna,Bamna,Dauatala,Dauatala,278,0,90.04083,22.25222
22160010,Barisal,Barguna,Amtali,Atharagashia,Sakharia,274,0,90.32806,22.25139
22160011,Barisal,Barguna,Amtali,Atharagashia,Sakharia,270,0,90.33444,22.23806
22160311,Barisal,Barguna,Amtali,Atharagashia,Sakharia,273,0,90.30861,22.23861
22160319,Barisal,Barguna,Amtali,Atharagashia,Sakharia,273,0,90.32667,22.24333
22160388,Barisal,Barguna,Amtali,Atharagashia,Sakharia,275,0,90.32333,22.25444
22160389,Barisal,Barguna,Amtali,Atharagashia,Sakharia,276,0,90.30944,22.24111
22160390,Barisal,Barguna,Amtali,Atharagashia,Sakharia,274,0,90.33389,22.23861
22160465,Barisal,Barguna,Amtali,Atharagashia,Sakharia,284,0,90.31444,22.245
22160466,Barisal,Barguna,Amtali,Atharagashia,Sakharia,296,0,90.32083,22.24722
22160054,Barisal,Barguna,Amtali,Gulisakhali,Kalagachhia,281,0,90.24472,22.25389
22160055,Barisal,Barguna,Amtali,Gulisakhali,Kalagachhia,289,0,90.2725,22.25944
22160056,Barisal,Barguna,Amtali,Gulisakhali,Kalagachhia,282,0,90.24917,22.24722
22160057,Barisal,Barguna,Amtali,Gulisakhali,Kalagachhia,283,0,90.24806,22.24889
22160125,Barisal,Barguna,Amtali,Gulisakhali,Kalagachhia,291,0,90.24917,22.24583
22160401,Barisal,Barguna,Amtali,Gulisakhali,Kalagachhia,284,0,90.27417,22.25833
22170035,Barisal,Barguna,Bamna,Ramna,Ramna,274,0,90.06806,22.25167
22170036,Barisal,Barguna,Bamna,Ramna,Ramna,275,0,90.07139,22.24444
22170083,Barisal,Barguna,Bamna,Ramna,Ramna,271,0,90.06667,22.25833
22170215,Barisal,Barguna,Bamna,Ramna,Ramna,273,0,90.06778,22.23806
22160065,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,308,0,90.28306,22.22444
22160068,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,301,0,90.27889,22.22833
22160124,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,277,0,90.27806,22.245
22160137,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,336,0,90.28056,22.23861
22160138,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,273,0,90.28056,22.23972
22160139,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,270,0,90.28028,22.23222
22160140,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,268,0,90.28833,22.22083
22160271,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,274,0,90.28556,22.22083
22160402,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,283,0,90.28028,22.24639
22160403,Barisal,Barguna,Amtali,Gulisakhali,Kalibari,276,0,90.27833,22.24667
22160052,Barisal,Barguna,Amtali,Gulisakhali,Gulisakhali,284,0,90.24111,22.20694
22160053,Barisal,Barguna,Amtali,Gulisakhali,Gulisakhali,283,0,90.24278,22.21889
22160123,Barisal,Barguna,Amtali,Gulisakhali,Gulisakhali,268,0,90.22917,22.23389
22160126,Barisal,Barguna,Amtali,Gulisakhali,Gulisakhali,272,0,90.24611,22.24806
22160296,Barisal,Barguna,Amtali,Gulisakhali,Gulisakhali,274,0,90.24444,22.22333
22170055,Barisal,Barguna,Bamna,Dauatala,Kakchira,274,0,90.05917,22.23417
22170063,Barisal,Barguna,Bamna,Dauatala,Kakchira,268,0,90.06278,22.23556
22170064,Barisal,Barguna,Bamna,Dauatala,Kakchira,260,0,90.03861,22.22889
22170096,Barisal,Barguna,Bamna,Dauatala,Kakchira,270,0,90.04472,22.23917
22170097,Barisal,Barguna,Bamna,Dauatala,Kakchira,277,0,90.04583,22.23917
22170137,Barisal,Barguna,Bamna,Dauatala,Kakchira,271,0,90.05528,22.23306
22170138,Barisal,Barguna,Bamna,Dauatala,Kakchira,273,0,90.05639,22.22889
22170145,Barisal,Barguna,Bamna,Dauatala,Kakchira,280,0,90.04389,22.2275
22170147,Barisal,Barguna,Bamna,Dauatala,Kakchira,276,0,90.03806,22.22917
22170171,Barisal,Barguna,Bamna,Dauatala,Kakchira,279,0,90.04306,22.23028
22170176,Barisal,Barguna,Bamna,Dauatala,Kakchira,279,0,90.04306,22.23083
22170178,Barisal,Barguna,Bamna,Dauatala,Kakchira,268,0,90.06,22.23361
22170179,Barisal,Barguna,Bamna,Dauatala,Kakchira,280,0,90.04472,22.22833
22170228,Barisal,Barguna,Bamna,Dauatala,Kakchira,286,0,90.03528,22.22889
22170142,Barisal,Pirojpur,Mathbaria,Gulishakhali,Dakshin Halta,280,0,90.01833,22.23389
22170144,Barisal,Pirojpur,Mathbaria,Gulishakhali,Dakshin Halta,280,0,90.01889,22.23333
22170165,Barisal,Pirojpur,Mathbaria,Gulishakhali,Dakshin Halta,270,0,90.01889,22.235
22200144,Barisal,Pirojpur,Mathbaria,Gulishakhali,Dakshin Halta,286,0,89.99194,22.20167
22180022,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,262,0,90.18222,22.22556
22180082,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,286,0,90.17833,22.22167
22180083,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,283,0,90.16917,22.22972
22180084,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,284,0,90.1625,22.23028
22180147,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,285,0,90.17306,22.21389
22180149,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,290,0,90.18778,22.22556
22180155,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,286,0,90.16861,22.23722
22180199,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,278,0,90.17861,22.22389
22180202,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,274,0,90.17972,22.22639
22180203,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,269,0,90.18472,22.21722
22180204,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,273,0,90.16556,22.22806
22180205,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,274,0,90.17778,22.22667
22180300,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,277,0,90.16194,22.22944
22180301,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,279,0,90.17972,22.22528
22180302,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,279,0,90.16722,22.22528
22180303,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,280,0,90.16861,22.22833
22180305,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,285,0,90.18806,22.22361
22180307,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,287,0,90.16861,22.22667
22180308,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,284,0,90.17361,22.21806
22180309,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,282,0,90.17028,22.21472
22180310,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,284,0,90.17528,22.21333
22180312,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,282,0,90.17028,22.22111
22180424,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,277,0,90.16333,22.22194
22180427,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,281,0,90.17528,22.21889
22180428,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,284,0,90.17472,22.21361
22180429,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,281,0,90.16889,22.21333
22180430,Barisal,Barguna,Barguna Sadar,Keorabunia,Haridrabaria,281,0,90.17444,22.21944
22190047,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,272,0,90.08722,22.24194
22190063,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,266,0,90.09611,22.23389
22190071,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,275,0,90.10028,22.23222
22190116,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,274,0,90.08639,22.23944
22190117,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,275,0,90.08667,22.24083
22190118,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,279,0,90.08583,22.23806
22190133,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,273,0,90.09278,22.24639
22190134,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,271,0,90.09111,22.23806
22190135,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,272,0,90.08833,22.23583
22190146,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,276,0,90.09528,22.23667
22190147,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,275,0,90.09611,22.23028
22190177,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,271,0,90.09333,22.245
22190181,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,275,0,90.09111,22.23917
22190184,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,271,0,90.09278,22.24444
22190266,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,269,0,90.09583,22.23333
22190267,Barisal,Barguna,Betagi,Sarishamuri,Gabtali,271,0,90.08806,22.23528
22160002,Barisal,Barguna,Amtali,Gulisakhali,Fakirkhali,287,0,90.24667,22.22583
22160060,Barisal,Barguna,Amtali,Gulisakhali,Fakirkhali,284,0,90.24778,22.22722
22160134,Barisal,Barguna,Amtali,Gulisakhali,Fakirkhali,270,0,90.26806,22.24417
22160135,Barisal,Barguna,Amtali,Gulisakhali,Fakirkhali,326,0,90.26806,22.23972
22160136,Barisal,Barguna,Amtali,Gulisakhali,Fakirkhali,274,0,90.27389,22.22833
22160273,Barisal,Barguna,Amtali,Gulisakhali,Fakirkhali,275,0,90.26361,22.23361
22170047,Barisal,Barguna,Bamna,Dauatala,Khuchnichora,275,0,90.0425,22.23389
22170130,Barisal,Barguna,Bamna,Dauatala,Khuchnichora,280,0,90.04194,22.23972
22170131,Barisal,Barguna,Bamna,Dauatala,Khuchnichora,276,0,90.04167,22.23889
22170132,Barisal,Barguna,Bamna,Dauatala,Khuchnichora,282,0,90.03861,22.24278
22170048,Barisal,Barguna,Bamna,Dauatala,Bhaijora,275,0,90.02833,22.2325
22170057,Barisal,Barguna,Bamna,Dauatala,Bhaijora,276,0,90.02028,22.23139
22170059,Barisal,Barguna,Bamna,Dauatala,Bhaijora,278,0,90.01944,22.23056
22170065,Barisal,Barguna,Bamna,Dauatala,Bhaijora,272,0,90.02528,22.22611
22170073,Barisal,Barguna,Bamna,Dauatala,Bhaijora,271,0,90.02556,22.23472
22170074,Barisal,Barguna,Bamna,Dauatala,Bhaijora,271,0,90.02722,22.23333
22170075,Barisal,Barguna,Bamna,Dauatala,Bhaijora,276,0,90.0175,22.2275
22170094,Barisal,Barguna,Bamna,Dauatala,Bhaijora,275,0,90.03639,22.24306
22170095,Barisal,Barguna,Bamna,Dauatala,Bhaijora,273,0,90.02917,22.2425
22170098,Barisal,Barguna,Bamna,Dauatala,Bhaijora,275,0,90.025,22.24139
22170099,Barisal,Barguna,Bamna,Dauatala,Bhaijora,277,0,90.02194,22.23056
22170101,Barisal,Barguna,Bamna,Dauatala,Bhaijora,276,0,90.00917,22.22
22170128,Barisal,Barguna,Bamna,Dauatala,Bhaijora,274,0,90.02361,22.24278
22170129,Barisal,Barguna,Bamna,Dauatala,Bhaijora,274,0,90.02639,22.23972
22170133,Barisal,Barguna,Bamna,Dauatala,Bhaijora,272,0,90.02639,22.24139
22170134,Barisal,Barguna,Bamna,Dauatala,Bhaijora,282,0,90.03667,22.2425
22170135,Barisal,Barguna,Bamna,Dauatala,Bhaijora,280,0,90.02167,22.24194
22170136,Barisal,Barguna,Bamna,Dauatala,Bhaijora,277,0,90.03361,22.22778
22170141,Barisal,Barguna,Bamna,Dauatala,Bhaijora,278,0,90.01667,22.22667
22170143,Barisal,Barguna,Bamna,Dauatala,Bhaijora,274,0,90.01778,22.2275
22170164,Barisal,Barguna,Bamna,Dauatala,Bhaijora,280,0,90.01472,22.22361
22170166,Barisal,Barguna,Bamna,Dauatala,Bhaijora,276,0,90.02889,22.23306
22170167,Barisal,Barguna,Bamna,Dauatala,Bhaijora,282,0,90.02222,22.23889
22170229,Barisal,Barguna,Bamna,Dauatala,Bhaijora,279,0,90.01778,22.22472
